,INCHIKEY,31
4909,MHVVVUUHOWVVLK-UHFFFAOYSA-N,-1.0
4910,MIBYCFWLJSOUAV-IPVFLDMMSA-N,-1.0
4911,MIFCIOSXIXIIRZ-UHFFFAOYSA-N,-1.0
4912,MIFOMLKDBYKSDC-UHFFFAOYSA-N,-1.0
4913,MIHOXIANEPXGEH-UHFFFAOYSA-N,-1.0
4914,MIJKZXWOOXIEEU-UHFFFAOYSA-N,-1.0
4915,MIMKBKGPDPZVSW-MDZDMXLPSA-N,-1.0
4916,MIOXIBMYFKDWGM-UHFFFAOYSA-N,-1.0
4917,MIPHGLQKCXJILF-UHFFFAOYSA-N,-1.0
4918,MIQGMTKINBACMG-UHFFFAOYSA-N,-1.0
4919,MIQPRJLDVRECPY-UHFFFAOYSA-N,-1.0
4920,MIQWXOOCLUJALO-UHFFFAOYSA-N,-1.0
4921,MIRHJXKFLNBQHA-OBWXTZQISA-N,-1.0
4922,MIRTYCBHRCDTEA-UHFFFAOYSA-N,-1.0
4923,MJAYKSVSWMXNOV-UHFFFAOYSA-N,-1.0
4924,MJBKJMRZCXDVGX-WGDLNXRISA-N,-1.0
4925,MJBZORKOZMBVFI-UHFFFAOYSA-N,-1.0
4926,MJIHNNLFOKEZEW-UHFFFAOYSA-N,0.0
4927,MJIKQZYDJKDBGN-UHFFFAOYSA-N,-1.0
4928,MJJYGENADAVXIB-UHFFFAOYSA-N,-1.0
4929,MJKADKZSYQWGLL-UHFFFAOYSA-N,-1.0
4930,MJLCBZGLWGWHSA-UHFFFAOYSA-N,-1.0
4931,MJLTZQLJYGEUJE-UHFFFAOYSA-N,-1.0
4932,MJMJERJFCHYXEM-UHFFFAOYSA-N,-1.0
4933,MJOQUPBJAFHXSW-UHFFFAOYSA-N,-1.0
4934,MJOUQLXHYGATDU-UHFFFAOYSA-N,-1.0
4935,MJPGGWHWILPONZ-UHFFFAOYSA-N,-1.0
4936,MJPOGLKYICRFMO-UHFFFAOYSA-N,-1.0
4937,MJRGSRRZKSJHOE-UHFFFAOYSA-N,-1.0
4938,MJWFBVJELFJTHE-UHFFFAOYSA-N,-1.0
4939,MJWHROGCWPIPKO-UHFFFAOYSA-N,-1.0
4940,MJZXHNHXKGHOTR-UHFFFAOYSA-N,-1.0
4941,MKAIUMDZTYINGG-WJDWOHSUSA-N,-1.0
4942,MKBNQMCQEMJHFS-RMKNXTFCSA-N,-1.0
4943,MKDUMAXIYMQOCJ-UHFFFAOYSA-N,-1.0
4944,MKDZZSRGUFKBSV-UHFFFAOYSA-N,-1.0
4945,MKENOLOEEAQRKB-UHFFFAOYSA-N,-1.0
4946,MKEXQWZOWQXPBG-UHFFFAOYSA-N,-1.0
4947,MKFDRGBJPDLEFY-CBGDNZLLSA-N,-1.0
4948,MKFDRGBJPDLEFY-FVJLSDCUSA-N,-1.0
4949,MKFRXHXTYSRVIZ-UHFFFAOYSA-N,-1.0
4950,MKHGNZQMAWYBRF-UHFFFAOYSA-N,-1.0
4951,MKJIEFSOBYUXJB-HOCLYGCPSA-N,-1.0
4952,MKKXFJVEZIBZJT-UHFFFAOYSA-N,-1.0
4953,MKNLBAAYTVOHKM-UHFFFAOYSA-N,-1.0
4954,MKPOGFKSYUTWKG-UHFFFAOYSA-N,-1.0
4955,MKUQHWSYDVIMFL-LLZJGCNPSA-N,-1.0
4956,MKVDPYYJPSFPTG-UHFFFAOYSA-N,-1.0
4957,MKWLRSLXLQYTGJ-UHFFFAOYSA-N,-1.0
4958,MKXKFYHWDHIYRV-UHFFFAOYSA-N,0.0
4959,MKXZASYAUGDDCJ-NJAFHUGGSA-N,-1.0
4960,MKZQTGYFCIZIKT-UHFFFAOYSA-N,-1.0
4961,MLASQECPPSXFLM-UHFFFAOYSA-N,-1.0
4962,MLAUSULBYMVQSR-UHFFFAOYSA-N,-1.0
4963,MLFYHTPQBJNHKT-UHFFFAOYSA-N,-1.0
4964,MLILABITTOVKMW-ZCPHBQKFSA-N,-1.0
4965,MLILZFACFPQHDN-UHFFFAOYSA-N,-1.0
4966,MLIMTXWCEUAIBR-UHFFFAOYSA-N,-1.0
4967,MLKXDPUZXIRXEP-MFOYZWKCSA-N,-1.0
4968,MLLCULQTRUENTM-UHFFFAOYSA-N,-1.0
4969,MLMDSAPNHYWIIW-UHFFFAOYSA-N,-1.0
4970,MLMYFSLCGJWPBN-UHFFFAOYSA-N,-1.0
4971,MLNGECYUAVZHCM-UHFFFAOYSA-N,-1.0
4972,MLNLMDQZKUYJES-UHFFFAOYSA-N,-1.0
4973,MLOFCFMKIBGBRP-UHFFFAOYSA-N,-1.0
4974,MLSGAEHCRDQLAR-UHFFFAOYSA-N,1.0
4975,MLUHBNBLLWQMDJ-UHFFFAOYSA-N,-1.0
4976,MLVYDAMMAXVCIA-UHFFFAOYSA-N,-1.0
4977,MLWAJOFPYWTUTE-UHFFFAOYSA-N,-1.0
4978,MLYYVTUWGNIJIB-BXKDBHETSA-N,0.0
4979,MLZOQSJEXLROFX-UHFFFAOYSA-N,-1.0
4980,MMDNKTXNUZFVKD-UHFFFAOYSA-N,-1.0
4981,MMGDGLARAHHBQA-GQECEEOXSA-N,-1.0
4982,MMGHBKRCUCRVNT-UHFFFAOYSA-N,-1.0
4983,MMHFXBYTLLMELY-UHFFFAOYSA-N,-1.0
4984,MMJOWHXYDSJPAB-UHFFFAOYSA-N,-1.0
4985,MMKCJCTXBHWGHK-UHFFFAOYSA-N,-1.0
4986,MMNAKMWOCMAJNU-UHFFFAOYSA-N,-1.0
4987,MMTSMGPWDUNAGV-UHFFFAOYSA-N,-1.0
4988,MMZYVKZJQYUWDP-UHFFFAOYSA-N,-1.0
4989,MNAJUJYQFCFYAB-LMMKCTJWSA-N,-1.0
4990,MNAJUJYQFCFYAB-LNLFQRSKSA-N,-1.0
4991,MNAJUJYQFCFYAB-SCTDSRPQSA-N,-1.0
4992,MNAJUJYQFCFYAB-ZHALLVOQSA-N,-1.0
4993,MNAJUJYQFCFYAB-ZIFCJYIRSA-N,-1.0
4994,MNEIJGDSFRHGMS-UHFFFAOYSA-N,-1.0
4995,MNGCLRPBCYSDKT-UHFFFAOYSA-N,-1.0
4996,MNGXUGSTRXRLNI-UHFFFAOYSA-N,-1.0
4997,MNGYIVCCPRNWTG-UHFFFAOYSA-N,-1.0
4998,MNHDKMDLOJSCGN-UHFFFAOYSA-N,0.0
4999,MNHXYNNKDDXKNP-UHFFFAOYSA-N,-1.0
5000,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,1.0
5001,MNJOBZVDZSUCLN-SXGWCWSVSA-N,-1.0
5002,MNLFDKMPGGSOKV-MJGOQNOKSA-N,-1.0
5003,MNMBYGSLWJITRQ-UHFFFAOYSA-N,-1.0
5004,MNOSKNGFQFDHBC-MHWRWJLKSA-N,-1.0
5005,MNPQISXNUBUTRX-UHFFFAOYSA-N,-1.0
5006,MNPSTSJIPGRCAX-UHFFFAOYSA-N,-1.0
5007,MNQQZTMIQNSOBI-UHFFFAOYSA-N,-1.0
5008,MNRIXBGUJBMPDM-UHFFFAOYSA-N,-1.0
5009,MNTWOTUEQFPHDH-UHFFFAOYSA-N,-1.0
5010,MNUHKAJKYNRNSN-UHFFFAOYSA-N,-1.0
5011,MNWXQCNWVLHIEE-UHFFFAOYSA-N,-1.0
5012,MNZSMOANAWFQPI-UHFFFAOYSA-N,0.0
5013,MNZYLPINBRBBFE-UHFFFAOYSA-N,-1.0
5014,MOAHRJZJGJYJFO-UHFFFAOYSA-N,-1.0
5015,MOAJUWCZSDEERL-UHFFFAOYSA-N,-1.0
5016,MOBHPISBSWMGDW-UHFFFAOYSA-N,-1.0
5017,MOCJIIHPIBBYMI-UHFFFAOYSA-N,-1.0
5018,MOGCSGUMZOTCPB-UHFFFAOYSA-N,-1.0
5019,MOHYNDWRXWCXBE-JWZKTCGFSA-N,-1.0
5020,MOIWLMPQAQDYKT-UHFFFAOYSA-N,-1.0
5021,MOJMVAYTMNIPLN-UHFFFAOYSA-N,-1.0
5022,MOKSCDRNNQRPRU-UHFFFAOYSA-N,-1.0
5023,MOPUQFYNNVMCTC-UHFFFAOYSA-N,-1.0
5024,MORDGEGZZASYEZ-UHFFFAOYSA-N,-1.0
5025,MOSVYFYSQBDGJR-UHFFFAOYSA-N,-1.0
5026,MOSZDNKNHYZIFJ-UHFFFAOYSA-N,-1.0
5027,MOXIZUOIEDHYCB-UHFFFAOYSA-N,-1.0
5028,MOYCVQNAQRFXAY-UHFFFAOYSA-N,-1.0
5029,MOZLNBUXNKZTJA-UHFFFAOYSA-N,-1.0
5030,MOZPSIXKYJUTKI-UHFFFAOYSA-N,1.0
5031,MOZZCSKTILCGTM-UHFFFAOYSA-N,-1.0
5032,MPAIHQCCOOPREO-UHFFFAOYSA-N,-1.0
5033,MPBDJZHWZQFXAO-UHFFFAOYSA-N,-1.0
5034,MPBJZRJBGUVTBE-UHFFFAOYSA-N,-1.0
5035,MPDNXORLVWKNOG-UHFFFAOYSA-N,-1.0
5036,MPIPASJGOJYODL-UHFFFAOYSA-N,0.0
5037,MPMBMMNKHZRACQ-UHFFFAOYSA-N,-1.0
5038,MPMFCABZENCRHV-UHFFFAOYSA-N,0.0
5039,MPMQKZNBYNBNSF-UHFFFAOYSA-N,-1.0
5040,MPPNRIHCUHCBFR-UHFFFAOYSA-N,-1.0
5041,MPQDYLJVMYGFRE-UHFFFAOYSA-N,-1.0
5042,MPSVZSZPZTUWDP-UHFFFAOYSA-N,-1.0
5043,MPSXPWMJSXBEON-UHFFFAOYSA-N,-1.0
5044,MPTMBWCEQLUCHP-UHFFFAOYSA-N,-1.0
5045,MPZVHKLZCUEJFO-UHFFFAOYSA-N,-1.0
5046,MQBZVUNNWUIPMK-UHFFFAOYSA-N,-1.0
5047,MQEIINXDSUUUBD-UHFFFAOYSA-N,-1.0
5048,MQENFRBYUSXJEN-UHFFFAOYSA-N,-1.0
5049,MQHOGPLXAXSQAJ-UHFFFAOYSA-N,0.0
5050,MQHSAUVPLHLUJO-UHFFFAOYSA-N,-1.0
5051,MQJKPEGWNLWLTK-UHFFFAOYSA-N,-1.0
5052,MQJYHVVZGORUOI-UHFFFAOYSA-N,-1.0
5053,MQNYRKWJSMQECI-QFIPXVFZSA-N,-1.0
5054,MQPPHGXKPCJSBY-UHFFFAOYSA-N,-1.0
5055,MQQMPGRYRICIDF-VAWYXSNFSA-N,-1.0
5056,MQRPMZUQJJIFBP-UHFFFAOYSA-N,-1.0
5057,MQSQEXCUZALYQZ-UHFFFAOYSA-N,-1.0
5058,MQSSFHXQKUSFIW-UHFFFAOYSA-N,-1.0
5059,MQSSSHWRFSJANM-UHFFFAOYSA-N,-1.0
5060,MQTMDDXRQIEIKY-UHFFFAOYSA-N,-1.0
5061,MQYTXOBCVAEPIM-FPLPWBNLSA-N,-1.0
5062,MRAINDNXXUSXSU-UHFFFAOYSA-N,-1.0
5063,MRBDMNSDAVCSSF-UHFFFAOYSA-N,-1.0
5064,MRBXGCKSWCHGMQ-UHFFFAOYSA-N,1.0
5065,MRCAHRJZOZLPQK-UMEGOILYSA-N,-1.0
5066,MRCWYWRZBAWCHH-UHFFFAOYSA-N,-1.0
5067,MRDBXIHGMCDHLT-UHFFFAOYSA-N,1.0
5068,MRFOPFAYEISVMV-UHFFFAOYSA-N,-1.0
5069,MRFYYQYSTHLYGO-UHFFFAOYSA-N,-1.0
5070,MRGGLPVOIYGMLU-UHFFFAOYSA-N,-1.0
5071,MRGSFNBCDBQOIV-UHFFFAOYSA-N,-1.0
5072,MRHAVVLJBCSEMH-UHFFFAOYSA-N,-1.0
5073,MRHJNIMUABLZHR-UHFFFAOYSA-N,-1.0
5074,MRIAQLRQZPPODS-UHFFFAOYSA-N,1.0
5075,MRJCPWMBHXTRFB-ACEYUQJJSA-N,-1.0
5076,MRJHEYUFJPRHES-UHFFFAOYSA-N,-1.0
5077,MRJHKMFTDSLRQA-UHFFFAOYSA-N,-1.0
5078,MRJMHSWLHWVYNV-UHFFFAOYSA-N,-1.0
5079,MRJUFPTYMKONJH-UHFFFAOYSA-N,-1.0
5080,MRKCFCRNCNACNW-UHFFFAOYSA-N,-1.0
5081,MRKTVQZUQWLCPD-UHFFFAOYSA-N,-1.0
5082,MRLCOQNXYQPSLO-UHFFFAOYSA-N,-1.0
5083,MRLHGQURYDSZJD-UHFFFAOYSA-N,-1.0
5084,MRLJBASOVPJJIA-JXAWBTAJSA-N,-1.0
5085,MRMDGUYNXDPZFH-UHFFFAOYSA-N,-1.0
5086,MRRPZMLOSSTMBR-LDADJPATSA-N,-1.0
5087,MSBNVBNEXQTGJU-UHFFFAOYSA-N,-1.0
5088,MSEQKMPIPAPCAU-UHFFFAOYSA-N,-1.0
5089,MSFQHXLWNFTMRI-UHFFFAOYSA-N,-1.0
5090,MSGDIDWYZNYHQU-AOJNWGRGSA-N,-1.0
5091,MSGDIDWYZNYHQU-DRLORSAXSA-N,-1.0
5092,MSGDIDWYZNYHQU-MCEYFSPLSA-N,-1.0
5093,MSGDIDWYZNYHQU-TVZXLZGTSA-N,-1.0
5094,MSGDIDWYZNYHQU-VRUMLPLGSA-N,-1.0
5095,MSGDIDWYZNYHQU-XLGIIRLISA-N,-1.0
5096,MSGQVFMAKBIPNF-UHFFFAOYSA-N,-1.0
5097,MSIIQGRNGMMSTR-UHFFFAOYSA-N,-1.0
5098,MSJODEOZODDVGW-UHFFFAOYSA-N,-1.0
5099,MSOGYEHDULEQGN-UHFFFAOYSA-N,-1.0
5100,MSOLROYRAHCJNK-UHFFFAOYSA-N,0.0
5101,MSPUYHYGERNXGU-UHFFFAOYSA-N,-1.0
5102,MSPWKPQQHHCXLR-UHFFFAOYSA-N,-1.0
5103,MSUDPAVPOMLQGP-UHFFFAOYSA-N,-1.0
5104,MSXDLPJTYVZYDB-UHFFFAOYSA-N,-1.0
5105,MSXJWRXYCOCVOS-UHFFFAOYSA-N,-1.0
5106,MSXLTLOPFIFHLJ-UHFFFAOYSA-N,0.0
5107,MSYCTQCXKWCEQM-UHFFFAOYSA-N,-1.0
5108,MSZJNNMULKOVET-UHFFFAOYSA-N,-1.0
5109,MSZXBQPIAUHVDL-UHFFFAOYSA-N,-1.0
5110,MTAUNVGSPWPEJS-UHFFFAOYSA-N,-1.0
5111,MTAVMRDIGKGDCV-UHFFFAOYSA-N,-1.0
5112,MTCQSHONQUVLPE-UHFFFAOYSA-N,-1.0
5113,MTDGALZWYHDFPI-UHFFFAOYSA-N,-1.0
5114,MTGZYYXSGZDLSZ-UHFFFAOYSA-N,-1.0
5115,MTHBXTRAXHPTSN-UHFFFAOYSA-N,-1.0
5116,MTIKLEXJGDGAHT-UHFFFAOYSA-N,-1.0
5117,MTIUZLUDUGVTIW-UHFFFAOYSA-N,-1.0
5118,MTKYJDFQIRZBSQ-UHFFFAOYSA-N,-1.0
5119,MTLRKPKUSXGNGX-UHFFFAOYSA-N,0.0
5120,MTNMOZVPZJGTNU-UHFFFAOYSA-N,-1.0
5121,MTOLMGWWKLVWAL-UHFFFAOYSA-N,-1.0
5122,MTQVMVKSXBFESI-UHFFFAOYSA-N,-1.0
5123,MTRAVDMFUGBQBM-UHFFFAOYSA-N,-1.0
5124,MTUBOZOUYQCLOH-UHFFFAOYSA-N,-1.0
5125,MTVKCPKOKLLYCE-UHFFFAOYSA-N,-1.0
5126,MTWQYDPPWLQHAI-UHFFFAOYSA-N,-1.0
5127,MTXSIJUGVMTTMU-JTQLQIEISA-N,-1.0
5128,MTXSIJUGVMTTMU-UHFFFAOYSA-N,0.0
5129,MTZPSZZQVKEZFF-UHFFFAOYSA-N,0.0
5130,MUDROFVVGAGUDR-UHFFFAOYSA-N,-1.0
5131,MUJJOVYQYSVVTE-UHFFFAOYSA-N,-1.0
5132,MUMGGOZAMZWBJJ-PPORCNLBSA-N,-1.0
5133,MUMLJJBCDLNKTP-LCYFTJDESA-N,-1.0
5134,MUQNGPZZQDCDFT-JNQJZLCISA-N,0.0
5135,MUQOHWHUOIKAAC-UHFFFAOYSA-N,-1.0
5136,MURJKRIXESYAJG-UHFFFAOYSA-N,-1.0
5137,MUTYXMBDDZHSDQ-UHFFFAOYSA-N,-1.0
5138,MUVSMNVNXKMPGC-UHFFFAOYSA-N,-1.0
5139,MUWWXLXICPSZEO-UHFFFAOYSA-N,-1.0
5140,MUYBWNBRPJJRMK-UHFFFAOYSA-N,-1.0
5141,MVAFKNJHVWDJGK-UHFFFAOYSA-N,-1.0
5142,MVAWJSIDNICKHF-UHFFFAOYSA-N,1.0
5143,MVBPOVMTXWFKKY-UHFFFAOYSA-N,-1.0
5144,MVFGUOIZUNYYSO-UHFFFAOYSA-N,-1.0
5145,MVFGYEGISABJBI-NTEUORMPSA-N,-1.0
5146,MVKGEIODWGEBBC-UHFFFAOYSA-N,-1.0
5147,MVLSKDWUTDAVET-UHFFFAOYSA-N,-1.0
5148,MVMQEGNWCVYQOW-UHFFFAOYSA-N,-1.0
5149,MVMQESMQSYOVGV-OAHLLOKOSA-N,-1.0
5150,MVNXSBSNUVMBEK-UHFFFAOYSA-N,-1.0
5151,MVSMAYUECPPYMV-UHFFFAOYSA-N,-1.0
5152,MVVKCVKGFBKBRI-UHFFFAOYSA-N,-1.0
5153,MVWIJRRHQKNOJU-UHFFFAOYSA-N,-1.0
5154,MVWVZBVKGFTXOW-UHFFFAOYSA-N,0.0
5155,MVZRNZSNBHONEQ-UHFFFAOYSA-N,-1.0
5156,MWBDLRSLPPAPFE-UHFFFAOYSA-N,-1.0
5157,MWCCDEDKPAULRG-UHFFFAOYSA-N,-1.0
5158,MWDAWGRNAJTQCS-MDZDMXLPSA-N,-1.0
5159,MWELORGSKQVOFZ-UHFFFAOYSA-N,-1.0
5160,MWFNHAUXOMDUFH-UHFFFAOYSA-N,-1.0
5161,MWGHVHQXSRFZSB-UHFFFAOYSA-N,-1.0
5162,MWIROVVCDJHCQY-UHFFFAOYSA-N,-1.0
5163,MWJZBNXOLWKWSA-UHFFFAOYSA-N,-1.0
5164,MWKOUPJMMYDGLH-UHFFFAOYSA-N,-1.0
5165,MWMWTZPSWBGHNI-UHFFFAOYSA-N,-1.0
5166,MWPWBJOBJRJKKU-UHFFFAOYSA-N,-1.0
5167,MWPXDVWWQPZEOC-ZZXKWVIFSA-N,0.0
5168,MWQHYFBKDKJTSZ-UHFFFAOYSA-N,-1.0
5169,MWTSSRQBQIHWBR-UHFFFAOYSA-N,-1.0
5170,MWUVTCYCKYJPLA-UHFFFAOYSA-N,-1.0
5171,MWXJJTMEUGWKKY-UHFFFAOYSA-N,-1.0
5172,MWYHLEQJTQJHSS-UHFFFAOYSA-N,-1.0
5173,MXAWWWLKTMPTOC-UHFFFAOYSA-N,-1.0
5174,MXCPSRWEMZBKLR-VQHVLOKHSA-N,-1.0
5175,MXEFWCFPCLDOOG-UHFFFAOYSA-N,-1.0
5176,MXJALHAZCLSOIQ-UHFFFAOYSA-N,-1.0
5177,MXJRBSHPGJZFBQ-UHFFFAOYSA-N,-1.0
5178,MXKJSOMQCBHQQL-UHFFFAOYSA-N,-1.0
5179,MXLMWGVMQZOPLG-UHFFFAOYSA-N,-1.0
5180,MXOCRJFHQPCTNY-UVTDQMKNSA-N,-1.0
5181,MXRHYHHUIYFVKZ-UHFFFAOYSA-N,-1.0
5182,MXTIIKZTVMPCNQ-UHFFFAOYSA-N,-1.0
5183,MXWICZOXPUWAHY-OAHLLOKOSA-N,-1.0
5184,MXWJVTOOROXGIU-UHFFFAOYSA-N,-1.0
5185,MXXDERMISKKKKI-UHFFFAOYSA-N,-1.0
5186,MXXWOMGUGJBKIW-YPCIICBESA-N,0.0
5187,MXYRASMCXVZAHG-UHFFFAOYSA-N,-1.0
5188,MXYUKLILVYORSK-HBMCJLEFSA-N,-1.0
5189,MYCPMISCHRNPFC-UHFFFAOYSA-N,-1.0
5190,MYDKXHMRNKHYRA-UHFFFAOYSA-N,-1.0
5191,MYEJFUXQJGHEQK-BVLCKXLMSA-N,-1.0
5192,MYEVEFULPUKTSZ-UHFFFAOYSA-N,-1.0
5193,MYJYNGIQDJFHMW-GDNBJRDFSA-N,-1.0
5194,MYKOWOGZBMOVBJ-UHFFFAOYSA-N,0.0
5195,MYLXADGEQWLSJF-UHFFFAOYSA-N,-1.0
5196,MYNOXPBWJAHVJZ-UHFFFAOYSA-N,-1.0
5197,MYQAURDYZDFDDI-UHFFFAOYSA-N,-1.0
5198,MYSWGUAQZAJSOK-UHFFFAOYSA-N,-1.0
5199,MYTRQYCYPXKAQI-UHFFFAOYSA-N,-1.0
5200,MYUMGRCPXLLNIV-UHFFFAOYSA-N,-1.0
5201,MYVGHDCBGHLCNI-UHFFFAOYSA-N,-1.0
5202,MYWSUSXCAZFZDP-WOGZVKCMSA-N,-1.0
5203,MYYGAAPIGHKPGV-UHFFFAOYSA-N,-1.0
5204,MYYHZQAOMHHQBR-UHFFFAOYSA-N,-1.0
5205,MYYIHYITRHWMGQ-UHFFFAOYSA-N,-1.0
5206,MZAQOOWXHQBKBK-UHFFFAOYSA-N,-1.0
5207,MZAZSAHKQBGEMA-UHFFFAOYSA-N,-1.0
5208,MZAZTRVJSZNYRD-UHFFFAOYSA-N,-1.0
5209,MZBGNUFRAXDPAT-UHFFFAOYSA-N,-1.0
5210,MZDMDBABTAJBET-UHFFFAOYSA-N,-1.0
5211,MZEGQCZARRMPMR-GEZYKDBCSA-N,-1.0
5212,MZEOTZUKMDFVAD-UHFFFAOYSA-N,-1.0
5213,MZIAIURGYCSNAG-UHFFFAOYSA-N,-1.0
5214,MZJQFYGLAXOAGY-UHFFFAOYSA-N,-1.0
5215,MZLRSFBNYSKEPU-XJKSGUPXSA-N,-1.0
5216,MZNDNBFMSVMUCX-UHFFFAOYSA-N,-1.0
5217,MZOPWQKISXCCTP-UHFFFAOYSA-N,-1.0
5218,MZPMLGSADPRUKC-UHFFFAOYSA-N,-1.0
5219,MZRPHCAYDKHTAN-TWGQIWQCSA-N,-1.0
5220,MZSMOOKBLTVFCX-UHFFFAOYSA-N,-1.0
5221,MZVWVVRFDDLKPE-UHFFFAOYSA-N,-1.0
5222,MZWWZEXPJCUDHO-UHFFFAOYSA-N,-1.0
5223,NACPWEHVMXMKDT-UHFFFAOYSA-N,-1.0
5224,NADUQCROZYTGPH-JYFOCSDGSA-N,-1.0
5225,NADZSSOKFQALQP-RMKNXTFCSA-N,-1.0
5226,NAJUTMBTWCQNPO-UHFFFAOYSA-N,-1.0
5227,NALDCJLSQFALCV-UHFFFAOYSA-N,-1.0
5228,NAUWTFJOPJWYOT-UHFFFAOYSA-N,-1.0
5229,NAXOUWLFRBOFLI-OSOCVKALSA-N,-1.0
5230,NAXSRXHZFIBFMI-UHFFFAOYSA-N,-1.0
5231,NAXYJFNCLMAYPS-JFIYKMOQSA-N,-1.0
5232,NAXYJFNCLMAYPS-LZLYRXPVSA-N,-1.0
5233,NAYMIPUFIQUKOS-UHFFFAOYSA-N,-1.0
5234,NAZKFJIDOIPBCY-MVYHEMRASA-N,-1.0
5235,NBBPNOABAKNGMI-UHFFFAOYSA-N,-1.0
5236,NBFOIWUHSGFVNS-UHFFFAOYSA-N,-1.0
5237,NBHFWMITXRYMCK-SNAWJCMRSA-N,-1.0
5238,NBHUZZWIEJRLIX-WUKNDPDISA-N,-1.0
5239,NBJBGYVZDDHBBX-UHFFFAOYSA-N,-1.0
5240,NBJVCTQBIHIHGE-UHFFFAOYSA-N,-1.0
5241,NBKAPISCVZMGEO-UHFFFAOYSA-N,-1.0
5242,NBLBCGUCPBXKOV-UHFFFAOYSA-N,-1.0
5243,NBNGRSKDTGQTBE-UHFFFAOYSA-N,-1.0
5244,NBNJMDYTGMFMFV-UHFFFAOYSA-N,-1.0
5245,NBPIVZCAUUWNER-DWRJGLHPSA-N,-1.0
5246,NBPYPVKMRZJRLR-UHFFFAOYSA-N,-1.0
5247,NBSROBPIGKGLNY-UHFFFAOYSA-N,0.0
5248,NBTQRWHHIAHWGI-UHFFFAOYSA-N,-1.0
5249,NBVXPAQAUTYTPT-UHFFFAOYSA-N,-1.0
5250,NBYDRGNPINHLKT-UHFFFAOYSA-N,-1.0
5251,NBYSMABLVSMRAW-UHFFFAOYSA-N,-1.0
5252,NCAMZKLUFXWNFH-UHFFFAOYSA-N,-1.0
5253,NCAVOTMEMZFWEF-PKNBQFBNSA-N,-1.0
5254,NCEJFCLKSROESK-UHFFFAOYSA-N,-1.0
5255,NCEXYHBECQHGNR-QZQOTICOSA-N,-1.0
5256,NCFMUKJXYRXFJE-UHFFFAOYSA-N,-1.0
5257,NCFVGHOFJUWJJW-UHFFFAOYSA-N,-1.0
5258,NCFYDEOFZYGJSQ-GXDHUFHOSA-N,-1.0
5259,NCIDEKDUBRWLJO-UHFFFAOYSA-N,-1.0
5260,NCIFBRHXIDGDDR-UHFFFAOYSA-N,-1.0
5261,NCMHKURODCFHNF-UHFFFAOYSA-N,-1.0
5262,NCMKRJBGQAIBBB-UHFFFAOYSA-N,-1.0
5263,NCMZQTLCXHGLOK-ZKHIMWLXSA-N,-1.0
5264,NCOKQDHZCJTXLX-UHFFFAOYSA-N,-1.0
5265,NCPIYWXWRWXBOZ-UHFFFAOYSA-N,-1.0
5266,NCSMCVZNYCCOGI-UHFFFAOYSA-N,-1.0
5267,NCSSTRALCUMWTF-UHFFFAOYSA-N,-1.0
5268,NCSWTPOBHFZEFU-UHFFFAOYSA-N,-1.0
5269,NCXJIWTVFHYSKF-SNAWJCMRSA-N,-1.0
5270,NDAUXUAQIAJITI-UHFFFAOYSA-N,-1.0
5271,NDDAHWYSQHTHNT-UHFFFAOYSA-N,1.0
5272,NDDDMGSZOXUNDX-UHFFFAOYSA-N,-1.0
5273,NDDQODHEJCVPNW-IZZDOVSWSA-N,-1.0
5274,NDHVYEPEGSUFQM-UHFFFAOYSA-N,-1.0
5275,NDJRQAYOONYZHS-UHFFFAOYSA-N,-1.0
5276,NDKRISOEDOWGCA-UHFFFAOYSA-N,-1.0
5277,NDKYDEPQZPJKDZ-IKGGRYGDSA-N,-1.0
5278,NDOUIQQYMGEAJA-UHFFFAOYSA-N,-1.0
5279,NDPUBMYQFYUKKS-LOYIFYEOSA-N,-1.0
5280,NDQNAVGOMKWUFE-UHFFFAOYSA-N,-1.0
5281,NDSCASPUZDGXFQ-UHFFFAOYSA-N,-1.0
5282,NDTSRXAMMQDVSW-UHFFFAOYSA-N,-1.0
5283,NDVZYCXZMVQYBS-UHFFFAOYSA-N,1.0
5284,NDYUJMGUQAHBAG-UHFFFAOYSA-N,-1.0
5285,NDZYDBLDEGHKTQ-UHFFFAOYSA-N,-1.0
5286,NEAAQTDWNJDKEY-UHFFFAOYSA-N,-1.0
5287,NEBCAMAQXZIVRE-UHFFFAOYSA-N,0.0
5288,NECDRBSBZMQGEX-UHFFFAOYSA-N,-1.0
5289,NEDNDIYDDWKDSM-SXGWCWSVSA-N,-1.0
5290,NEDWIKFMEFVLJK-UHFFFAOYSA-N,-1.0
5291,NEEGVWAAPDHIGY-CJLVFECKSA-N,-1.0
5292,NEEVBWZTPVZUSU-UHFFFAOYSA-N,0.0
5293,NEIJVSMAWWDACY-UHFFFAOYSA-N,-1.0
5294,NEKXUHCIYIJSRP-UHFFFAOYSA-N,-1.0
5295,NEMUUGPTBADCGF-UHFFFAOYSA-N,0.0
5296,NENBBJMKGNIMAB-UHFFFAOYSA-N,-1.0
5297,NENLILZNTFFZKS-UHFFFAOYSA-N,-1.0
5298,NEODFQWDNHLXRI-UHFFFAOYSA-N,-1.0
5299,NEPNMHLSBDWWTD-UHFFFAOYSA-N,-1.0
5300,NERMGOLFRVSVAQ-UHFFFAOYSA-N,-1.0
5301,NERYIUYDDRORHT-UHFFFAOYSA-N,-1.0
